anime_id,title,type,source,episodes,duration_min,score,studio,genre,start,finish
5081,Bakemonogatari,TV,Light novel,15,24.0,8.35,Shaft,"Romance, Supernatural, Mystery, Vampire",2009-07-03,2010-06-25
33948,Hinako Note,TV,4-koma manga,12,23.0,6.81,Passione,"Slice of Life, Comedy",2017-04-07,2017-06-23
29093,Grisaia no Meikyuu: Caprice no Mayu 0,Special,Visual novel,1,47.0,8.04,8bit,Drama,2015-04-12,2015-04-12
36492,Road to You: Kimi e to Tsuzuku Michi,ONA,Original,1,3.0,6.78,The Answer Studio,"Drama, Romance",2017-10-11,2017-10-11
14247,Lunn wa Kaze no Naka,OVA,Manga,1,24.0,6.17,Tezuka Productions,"Drama, Romance",1985-04-13,1985-04-13
13835,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,OVA,Manga,1,11.0,5.07,Kinema Citrus,"Action, Shoujo",2012-03-18,2012-03-18
16934,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,Special,Light novel,1,24.0,7.58,Kyoto Animation,"Slice of Life, Comedy, Drama, Romance, School",2013-06-19,2013-06-19
3166,Ayakashi,TV,Visual novel,12,23.0,6.45,Tokyo Kids,"Action, Sci-Fi, Horror, Fantasy",2007-12-12,2008-02-27
34756,Fuusen Inu Tinny: Nandaka Fushigi na - Kyouryuu no Kuni,Movie,Picture book,1,49.0,5.0,Craftar,"Adventure, Kids",2017-08-25,2017-08-25
34787,Idol Time PriPara,TV,Game,51,24.0,7.22,"Tatsunoko Production, Dongwoo A&amp;E","Music, School, Shoujo",2017-04-04,2018-03-27
12393,Oyako Club,TV,Original,1818,5.0,5.96,Eiken,"Slice of Life, Comedy",1994-10-03,2013-03-30
31478,Bungou Stray Dogs,TV,Manga,12,23.0,7.81,Bones,"Action, Mystery, Comedy, Supernatural, Seinen",2016-04-07,2016-06-23
2593,Kara no Kyoukai 1: Fukan Fuukei,Movie,Light novel,1,50.0,7.75,ufotable,"Action, Mystery, Supernatural, Thriller",2007-12-01,2007-12-01
33091,Planetarian: Chiisana Hoshi no Yume,ONA,Visual novel,5,18.0,7.6,David Production,"Sci-Fi, Drama",2016-07-07,2016-08-04
2422,Kenritsu Chikyuu Boueigun,OVA,Manga,1,50.0,6.23,Studio Gallop,"Action, Sci-Fi, Adventure, Comedy, Shounen",1986-03-21,1986-03-21
1936,Misute♡naide Daisy,TV,Manga,12,24.0,5.66,Studio Deen,"Sci-Fi, Comedy, Romance, Shounen",1997-07-03,1997-09-18
23273,Shigatsu wa Kimi no Uso,TV,Manga,22,22.0,8.88,A-1 Pictures,"Drama, Music, Romance, School, Shounen",2014-10-10,2015-03-20
13993,Goulart Knights: Evoked the Beginning White,OVA,Original,1,22.0,6.14,Studio Blanc,"Action, Drama, Fantasy, Shoujo, Supernatural",2011-09-26,2011-09-26
24029,Shijou Saikyou no Deshi Kenichi Specials,Special,Manga,4,2.0,7.4,Brain&#039;s Base,"Action, Martial Arts, Comedy, School, Shounen",2013-11-15,2014-05-16
1002,Top wo Nerae 2! Diebuster,OVA,Original,6,30.0,7.76,Gainax,"Action, Sci-Fi, Space, Comedy, Drama, Mecha",2004-10-03,2006-08-25
31848,Ojisan to Marshmallow,TV,Web manga,12,3.0,6.67,Creators in Pack,"Slice of Life, Comedy, Romance",2016-01-08,2016-03-25
32051,One Piece: Adventure of Nebulandia,Special,Manga,1,106.0,7.44,Toei Animation,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",2015-12-19,2015-12-19
36043,Net-juu no Susume Special,Special,Web manga,1,24.0,7.53,Signal. MD,"Game, Comedy, Romance",2017-12-08,2017-12-08
33026,Time Bokan 24,TV,Original,24,23.0,5.87,Tatsunoko Production,"Adventure, Comedy, Mecha",2016-10-01,2017-03-18
8740,One Piece Film: Strong World Episode 0,OVA,Manga,1,18.0,8.12,Toei Animation,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",,
1253,Saint Seiya: Meiou Hades Meikai-hen,OVA,Manga,12,25.0,7.91,Toei Animation,"Action, Adventure, Demons, Fantasy, Sci-Fi, Shounen, Super Power",2005-12-17,2007-02-06
31853,Biohazard: Vendetta,Movie,Game,1,96.0,7.24,Marza Animation Planet,"Action, Horror, Sci-Fi",2017-05-27,2017-05-27
645,Hikaru no Go: Journey to the North Star Cup,Special,Manga,1,77.0,8.06,Studio Pierrot,"Game, Shounen",2004-01-03,2004-01-03
8133,Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,Movie,Original,1,70.0,7.27,Toei Animation,"Action, Fantasy, Magic, Shoujo",2010-03-20,2010-03-20
1607,Venus Versus Virus,TV,Manga,12,24.0,6.49,Studio Hibari,"Drama, Romance, Supernatural",2007-01-12,2007-03-30
35590,Aware! Meisaku-kun: DVD Hatsubai Kettei!,ONA,Original,0,1.0,3.46,Pie in The Sky,"Comedy, Parody",2017-05-05,
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",TV,Novel,12,23.0,7.89,A-1 Pictures,"Action, Military, Adventure, Fantasy",2015-07-04,2015-09-19
487,Girls Bravo: Second Season,TV,Manga,13,23.0,6.83,AIC Spirits,"Comedy, Ecchi, Fantasy, Harem, Romance, School",2005-01-27,2005-04-21
10470,God Eater Prologue,Special,Game,1,12.0,6.77,ufotable,"Action, Military, Sci-Fi, Fantasy",2009-09-28,2009-09-28
5928,Kigyou Senshi Yamazaki: Long Distance Call,OVA,Manga,1,41.0,5.68,Ripple Film,"Sci-Fi, Drama, Seinen",1997-10-25,1997-10-25
31056,Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,Special,Manga,5,6.0,7.1,Silver Link.,"Comedy, Magic, Ecchi",2015-09-25,2016-01-29
435,Magic Knight Rayearth,TV,Manga,20,24.0,7.52,Tokyo Movie Shinsha,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",1994-10-17,1995-03-13
5953,Mahou no Princess Minky Momo: Yume wo Dakishimete,TV,Original,62,24.0,6.78,Production Reed,"Magic, Shoujo",1991-10-02,1992-12-23
36470,Tada-kun wa Koi wo Shinai,TV,Original,12,23.0,7.47,Doga Kobo,"Slice of Life, Comedy, Romance",2018-04-05,
18039,Rescue Me!,OVA,Manga,1,27.0,6.06,Hoods Entertainment,"Ecchi, Harem, Romance",2013-06-20,2013-06-20
243,Gravitation,TV,Manga,13,22.0,7.2,Studio Deen,"Comedy, Music, Romance, Shoujo, Shounen Ai",2000-10-04,2001-01-10
28915,Hidamari Sketch x ☆☆☆ Recap,Special,4-koma manga,1,67.0,6.56,Shaft,"Slice of Life, Comedy, School",2012-09-26,2012-09-26
5034,Shikabane Hime: Kuro,TV,Manga,12,24.0,7.4,"Gainax, feel.","Action, Horror",2009-01-01,2009-03-26
32415,Garo: Honoo no Kokuin - Home,Special,Original,1,23.0,6.89,MAPPA,"Action, Demons, Supernatural, Magic, Fantasy",2015-09-16,2015-09-16
11339,A-Channel+smile,OVA,4-koma manga,2,25.0,7.18,Studio Gokumi,"Comedy, School, Seinen, Slice of Life",2012-03-21,2012-03-21
30437,Wakako-zake,TV,Manga,12,2.0,6.69,Office DCI,"Seinen, Slice of Life",2015-07-05,2015-09-20
1300,Omishi Mahou Gekijou: Risky★Safety,TV,Manga,24,10.0,6.76,APPP,"Comedy, Shounen",1999-10-05,2000-04-04
900,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,Movie,Manga,1,45.0,7.08,Toei Animation,"Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen",1992-07-11,1992-07-11
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",OVA,Manga,1,12.0,8.2,TMS Entertainment,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo",2016-12-20,2016-12-20
9608,Yuri Seijin Naoko-san,OVA,Manga,1,6.0,5.9,ufotable,"Comedy, Shoujo Ai",2010-12-18,2010-12-18
9917,Pokemon Best Wishes!: Victini to Kuroki Eiyuu Zekrom,Movie,Game,1,96.0,6.85,"Production I.G, Xebec, OLM","Adventure, Comedy, Drama, Fantasy, Kids",2011-07-16,2011-07-16
34324,Chiryokumaru,ONA,Original,1,2.0,5.14,Studio 4°C,Action,2016-11-01,2016-11-01
28825,Himouto! Umaru-chan,TV,Manga,12,24.0,7.4,Doga Kobo,"Comedy, School, Seinen, Slice of Life",2015-07-09,2015-09-24
6964,Yuu☆Yuu☆Hakusho Picture Drama,Special,Manga,1,6.0,6.79,Studio Pierrot,"Action, Martial Arts, Comedy, Demons, Shounen",2009-10-27,2009-10-27
21409,The iDOLM@STER Cinderella Girls 2nd Anniversary PV,Music,Game,1,2.0,7.02,A-1 Pictures,Music,2013-11-28,2013-11-28
20431,Hoozuki no Reitetsu,TV,Manga,13,24.0,7.85,Wit Studio,"Comedy, Demons, Supernatural, Fantasy, Seinen",2014-01-10,2014-04-04
13535,Binbougami ga!,TV,Manga,13,23.0,7.83,Sunrise,"Comedy, Parody, Shounen, Supernatural",2012-07-05,2012-09-27
30385,Valkyrie Drive: Mermaid,TV,Original,12,24.0,6.3,Arms,"Action, Ecchi, Fantasy, Shoujo Ai",2015-10-10,2015-12-26
262,Happy☆Lesson: The Final,OVA,Manga,3,30.0,6.92,Studio Hibari,"Comedy, Harem, Romance, School",2004-05-25,2004-10-22
19613,New Initial D Movie: Legend 1 - Kakusei,Movie,Manga,1,62.0,7.91,"SANZIGEN, LIDENFILMS","Action, Cars, Seinen, Sports",2014-08-24,2014-08-24
25661,Mikan Enikki Specials,Special,Manga,2,20.0,6.51,Nippon Animation,"Slice of Life, Comedy, Shoujo",1993-08-24,1993-08-24
7667,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,Movie,Manga,1,52.0,6.37,Toei Animation,"Comedy, Sci-Fi, Shounen",1983-03-13,1983-03-13
33392,Gakuen Handsome,TV,Game,12,3.0,6.44,Team YokkyuFuman,"Comedy, Parody, School, Shounen Ai",2016-10-04,2016-12-20
12637,"Mogyutto ""Love"" de Sekkinchuu!",Music,Music,1,6.0,7.32,Sunrise,Music,2012-02-15,2012-02-15
21039,Gatchaman Crowds Insight,TV,Original,12,23.0,7.4,Tatsunoko Production,"Adventure, Sci-Fi",2015-07-05,2015-09-27
7135,Mahou Sensei Negima! Anime Final,Movie,Manga,1,84.0,6.88,Shaft,"Adventure, Magic, Supernatural",2011-08-27,2011-08-27
21663,Last Orders,Special,Original,1,1.0,5.72,Production I.G,"Action, Samurai, Sci-Fi",,
16694,Sankarea: Wagahai mo... Zombie de Aru...,Special,Manga,1,24.0,7.36,Studio Deen,"Comedy, Horror, Supernatural, Romance, Ecchi, Shounen",2012-11-30,2012-11-30
4789,ef: A Tale of Melodies.,TV,Visual novel,12,24.0,8.12,Shaft,"Mystery, Supernatural, Drama, Romance",2008-10-07,2008-12-23
7059,Black★Rock Shooter (OVA),OVA,Other,1,52.0,7.21,Ordet,"Action, Slice of Life, Drama, School",2010-07-24,2010-07-24
31560,Miss Monochrome: The Animation 3,TV,Original,13,7.0,6.63,"SANZIGEN, LIDENFILMS","Comedy, Music, Slice of Life",2015-10-02,2015-12-25
34086,Tales of Zestiria the X 2nd Season,TV,Game,13,23.0,7.44,ufotable,"Action, Adventure, Magic, Fantasy",2017-01-08,2017-04-29
36569,Nanatsu no Taizai: Tsumi no Kokuhaku Dennou Grimoire!,ONA,Other,10,5.0,6.31,KIZAWA Studio,"Comedy, Parody",2016-09-30,2017-03-03
2753,Ushiro no Shoumen Daare,Movie,Novel,1,90.0,7.91,Mushi Production,"Historical, Drama",1991-03-09,1991-03-09
29837,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice & Fiction",Special,Light novel,1,16.0,5.89,Doga Kobo,"Police, Supernatural, Mystery",2009-01-21,2009-01-21
3652,Higurashi no Naku Koro ni Rei,OVA,Visual novel,5,30.0,7.53,Studio Deen,"Mystery, Comedy, Psychological, Supernatural, Thriller",2009-02-25,2009-08-21
31621,Ooyasan wa Shishunki!,TV,4-koma manga,12,2.0,6.62,Seven Arcs Pictures,"Comedy, Slice of Life",2016-01-10,2016-03-27
11841,Qin Shi Ming Yue: Ye Jin Tianming,TV,Novel,18,22.0,7.11,Sparkly Key Animation Studio,"Action, Historical, Martial Arts, Fantasy",2008-07-17,2018-05-11
15951,Amagami SS+ Plus Picture Drama,Special,Visual novel,2,7.0,6.62,AIC,Romance,2012-10-03,2012-10-03
12685,Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland,OVA,Original,1,28.0,6.51,Sunrise,"Comedy, Parody, Fantasy",2012-07-27,2012-07-27
17811,Kyoto Animation: Hassou-hen,Special,Original,1,0.5,5.64,Kyoto Animation,Fantasy,,
30649,Shin Atashin&#039;chi,TV,Manga,26,23.0,7.2,Shin-Ei Animation,"Slice of Life, Comedy",2015-10-06,2016-04-05
